,Company,TypeName,Ram,Weight,Price_MYR,Touchscreen,Ips,ppi,CPU GHz,Cpu brand,HDD,SSD,GPU Brand,Operating System
1137,Dell,Notebook,8,2.5,2230.46,0,0,100.45466986113651,2.5,Intel Core i5,1000,0,AMD,Windows
1138,MSI,Gaming,16,3.78,6825.08,0,0,127.33567457123111,2.7,Intel Core i7,1000,256,Nvidia,Windows
1139,HP,Ultrabook,8,1.88,6178.47,0,0,141.21199808219862,2.5,Intel Core i7,0,256,Intel,Windows
1140,Lenovo,2 in 1 Convertible,16,2.8,6941.72,1,1,209.8006828649808,2.6,Intel Core i7,0,512,Intel,Windows
1141,MSI,Gaming,8,2.4,3251.23,0,0,141.21199808219862,2.8,Intel Core i7,1000,128,Nvidia,Windows
1142,HP,2 in 1 Convertible,8,1.48,4634.45,1,0,165.6321180513006,2.4,Intel Core i5,0,256,Intel,Windows
1143,HP,Workstation,8,2.59,6341.43,0,1,141.21199808219862,2.6,Intel Core i7,0,256,Nvidia,Windows
1144,HP,2 in 1 Convertible,8,1.48,5118.1,1,0,220.84282406840083,2.6,Intel Core i7,0,256,Intel,Windows
1145,HP,Workstation,8,2.0,5402.6,0,0,141.21199808219862,2.6,Intel Core i7,0,256,Nvidia,Windows
1146,HP,Ultrabook,8,1.26,6534.75,0,0,176.23257360658386,2.5,Intel Core i7,0,256,Intel,Windows
1147,Dell,Notebook,8,2.18,2873.13,0,0,141.21199808219862,2.7,Intel Core i7,0,256,Nvidia,Windows
1148,HP,Notebook,8,1.88,4492.21,0,0,141.21199808219862,2.3,Intel Core i5,0,256,Intel,Windows
1149,Lenovo,2 in 1 Convertible,8,1.27,6654.38,1,1,209.8006828649808,2.5,Intel Core i7,0,256,Intel,Windows
1150,Lenovo,Notebook,4,1.9,964.44,0,0,100.45466986113651,2.0,Intel Core i3,1000,0,Intel,Others/No OS/Linux
1151,HP,Notebook,4,1.86,844.96,0,0,100.45466986113651,1.8,AMD Processor,500,0,AMD,Windows
1152,Lenovo,Notebook,8,2.32,1704.14,0,0,141.21199808219862,2.3,Intel Core i5,1000,0,AMD,Others/No OS/Linux
1153,Dell,Gaming,8,2.62,3411.12,0,0,141.21199808219862,2.8,Intel Core i7,1000,0,Nvidia,Windows
1154,Dell,Notebook,8,2.04,6403.11,1,1,282.42399616439724,2.3,Intel Core i5,0,256,Nvidia,Windows
1155,HP,Notebook,4,1.91,1362.43,0,0,141.21199808219862,2.5,AMD Processor,0,256,AMD,Windows
1156,MSI,Gaming,16,2.7,4246.97,0,0,127.33567457123111,2.8,Intel Core i7,1000,256,Nvidia,Windows
1157,Lenovo,Ultrabook,12,1.4,6540.58,0,0,157.3505121487356,2.6,Intel Core i7,0,512,Intel,Windows
1158,Lenovo,Notebook,8,2.5,2243.23,0,0,141.21199808219862,2.3,Intel Core i5,0,0,AMD,Windows
1159,HP,2 in 1 Convertible,8,1.48,5806.58,1,0,220.84282406840083,2.6,Intel Core i7,0,512,Intel,Windows
1160,Lenovo,Ultrabook,8,1.7,4264.61,0,0,157.3505121487356,2.6,Intel Core i7,0,256,Intel,Windows
1161,MSI,Gaming,16,1.7,5032.75,0,0,157.3505121487356,2.6,Intel Core i7,1000,256,Nvidia,Windows
1162,HP,Gaming,8,2.62,2557.63,0,1,141.21199808219862,2.8,Intel Core i7,1000,0,Nvidia,Windows
1163,Lenovo,Notebook,8,2.2,1305.84,0,0,100.45466986113651,2.0,Intel Core i3,1000,0,Intel,Windows
1164,HP,Notebook,4,2.1,1357.02,0,0,100.45466986113651,2.3,Intel Core i5,500,0,Intel,Others/No OS/Linux
1165,Dell,Gaming,8,2.62,4261.76,0,0,282.42399616439724,2.8,Intel Core i7,1000,128,Nvidia,Windows
1166,Lenovo,Notebook,8,1.95,3954.51,0,1,141.21199808219862,2.5,Intel Core i5,0,256,Intel,Windows
1167,Lenovo,Notebook,4,2.2,1331.45,0,0,141.21199808219862,2.0,Intel Core i3,1000,0,Nvidia,Windows
1168,HP,Notebook,2,1.44,708.4,0,0,111.93520355955211,1.6,Other Intel Processor,0,0,Intel,Windows
1169,MSI,Gaming,8,2.2,2386.93,0,1,141.21199808219862,2.7,Intel Core i7,1000,0,Nvidia,Windows
1170,HP,Notebook,8,1.96,1931.73,0,0,141.21199808219862,2.5,Intel Core i7,0,256,Intel,Windows
1171,HP,Notebook,16,2.1,3297.32,0,0,141.21199808219862,1.8,Intel Core i7,0,512,Intel,Windows
1172,Asus,Notebook,4,2.2,1049.79,0,0,100.45466986113651,1.6,Other Intel Processor,500,0,Intel,Windows
1173,Lenovo,Notebook,4,2.1,1132.3,0,0,100.45466986113651,2.3,Intel Core i5,500,0,Intel,Others/No OS/Linux
1174,Lenovo,Notebook,8,2.2,2017.08,0,0,141.21199808219862,2.7,Intel Core i7,1000,0,Nvidia,Others/No OS/Linux
1175,Asus,Notebook,4,2.0,2187.78,0,0,157.3505121487356,2.4,Intel Core i3,0,256,Intel,Windows
1176,Lenovo,Notebook,4,2.32,2347.1,0,0,141.21199808219862,2.5,Intel Core i7,0,0,Intel,Windows
1177,Lenovo,Gaming,16,3.31,3712.68,0,1,141.21199808219862,2.6,Intel Core i7,0,512,Nvidia,Windows
1178,MSI,Gaming,16,1.91,6126.27,0,0,141.21199808219862,2.6,Intel Core i7,1000,128,Nvidia,Windows
1179,HP,Notebook,4,2.07,1849.23,0,0,100.45466986113651,2.3,Intel Core i3,500,0,Intel,Windows
1180,Lenovo,2 in 1 Convertible,8,1.36,4657.21,1,1,209.8006828649808,2.3,Intel Core i5,0,256,Intel,Windows
1181,Lenovo,Ultrabook,6,1.54,2364.17,0,0,141.21199808219862,2.7,Intel Core i7,0,256,Nvidia,Windows
1182,Dell,Notebook,8,1.98,2546.28,0,0,141.21199808219862,2.7,Intel Core i7,0,256,Nvidia,Others/No OS/Linux
1183,Acer,Notebook,4,2.1,947.37,0,0,100.45466986113651,2.0,Other Intel Processor,500,0,Intel,Windows
1184,HP,Notebook,6,2.18,2273.13,0,1,141.21199808219862,2.6,Intel Core i7,1000,0,Nvidia,Windows
1185,Asus,Gaming,8,2.591,2586.08,0,1,141.21199808219862,2.6,Intel Core i7,1000,256,Nvidia,Windows
1186,Dell,2 in 1 Convertible,16,2.09,3354.22,1,0,141.21199808219862,2.7,Intel Core i7,0,512,Intel,Windows
1187,Acer,Notebook,4,2.23,1965.87,0,0,141.21199808219862,2.5,Intel Core i5,0,256,Nvidia,Windows
1188,Dell,Ultrabook,8,1.23,3126.62,1,0,276.053530085501,2.4,Intel Core i5,0,256,Intel,Others/No OS/Linux
1189,Acer,Gaming,16,4.2,7394.07,0,1,127.33567457123111,2.8,Intel Core i7,1000,256,Nvidia,Windows
1190,Lenovo,Gaming,8,2.4,2330.03,0,1,141.21199808219862,2.5,Intel Core i5,1000,0,Nvidia,Windows
1192,HP,Notebook,4,1.86,1379.81,0,0,100.45466986113651,2.5,Intel Core i5,500,0,Intel,Windows
1193,Apple,Ultrabook,8,0.92,3308.7,0,1,226.41554716935852,1.1,Other Intel Processor,0,0,Intel,Mac
1194,Dell,2 in 1 Convertible,8,1.6,3411.12,1,1,165.6321180513006,2.5,Intel Core i5,0,256,Intel,Windows
1195,HP,Notebook,12,2.21,3775.27,0,1,141.21199808219862,2.8,Intel Core i7,1000,128,Nvidia,Windows
1196,Lenovo,Notebook,4,1.9,1046.95,0,0,100.45466986113651,2.0,Intel Core i3,1000,0,AMD,Others/No OS/Linux
1197,Asus,Gaming,16,4.3,6116.68,0,1,127.33567457123111,2.6,Intel Core i7,1000,512,Nvidia,Windows
1198,Acer,Notebook,4,2.1,773.83,0,0,100.45466986113651,2.0,Other Intel Processor,1000,0,Intel,Others/No OS/Linux
1199,MSI,Gaming,16,2.43,5829.06,0,0,127.33567457123111,2.8,Intel Core i7,1000,256,Nvidia,Windows
1200,Dell,Notebook,4,2.3,1419.64,0,0,100.45466986113651,2.0,Intel Core i3,0,128,AMD,Windows
1201,Lenovo,Notebook,8,2.2,1789.49,0,0,100.45466986113651,2.5,Intel Core i7,500,0,Nvidia,Others/No OS/Linux
1202,Dell,2 in 1 Convertible,16,2.0,3655.78,1,0,141.21199808219862,1.8,Intel Core i7,0,512,Intel,Windows
1203,Dell,Ultrabook,16,1.2,7624.52,1,0,276.053530085501,2.7,Intel Core i7,0,512,Intel,Windows
1204,Asus,Gaming,8,2.2,3325.77,0,0,141.21199808219862,2.6,Intel Core i7,1000,0,Nvidia,Windows
1205,Dell,Notebook,8,2.36,2529.18,0,0,141.21199808219862,2.5,Intel Core i5,0,256,AMD,Windows
1206,HP,Notebook,8,1.91,1647.24,0,0,100.45466986113651,2.5,Intel Core i5,0,256,Intel,Windows
1207,Lenovo,Notebook,4,2.2,850.65,0,0,100.45466986113651,2.2,AMD Processor,500,0,AMD,Windows
1208,Acer,Notebook,8,3.3,1789.49,0,0,106.11306214269258,2.0,Intel Core i3,1000,0,Nvidia,Windows
1209,Asus,Gaming,16,2.2,6967.33,0,0,141.21199808219862,2.8,Intel Core i7,1000,256,Nvidia,Windows
1210,Apple,Ultrabook,8,0.92,3638.71,0,1,226.41554716935852,1.2,Other Intel Processor,0,0,Intel,Mac
1211,Asus,Notebook,16,2.2,4975.85,0,0,141.21199808219862,2.8,Intel Core i7,1000,128,Nvidia,Windows
1212,MSI,Gaming,16,2.43,5544.82,0,1,127.33567457123111,2.6,Intel Core i7,1000,256,Nvidia,Windows
1213,Dell,2 in 1 Convertible,8,2.191,2842.12,1,1,141.21199808219862,2.5,Intel Core i5,0,256,Intel,Windows
1214,Asus,Gaming,16,2.9,5544.84,0,0,127.33567457123111,2.8,Intel Core i7,1000,256,Nvidia,Windows
1215,Acer,Netbook,2,1.3,495.02,0,0,135.0942111925629,1.5,Other Intel Processor,0,32,Intel,Others/No OS/Linux
1216,Acer,Notebook,4,3.3,1701.29,0,0,106.11306214269258,2.0,Intel Core i3,1000,0,Nvidia,Windows
1217,Lenovo,Notebook,8,2.8,1533.44,0,0,106.11306214269258,2.5,Intel Core i5,1000,0,Intel,Others/No OS/Linux
1218,Lenovo,Gaming,8,2.6,3618.8,0,1,141.21199808219862,2.6,Intel Core i7,1000,128,Nvidia,Windows
1219,Acer,2 in 1 Convertible,8,1.2,3268.87,1,1,157.3505121487356,1.3,Intel Core i7,0,256,Intel,Windows
1220,Lenovo,Notebook,8,2.3,4349.96,0,1,141.21199808219862,2.6,Intel Core i7,0,256,Intel,Windows
1221,MSI,Gaming,8,2.2,4199.49,0,0,141.21199808219862,2.6,Intel Core i7,1000,128,Nvidia,Windows
1222,HP,Notebook,6,2.1,1504.99,0,0,141.21199808219862,2.7,AMD Processor,1000,0,AMD,Windows
1223,Dell,Ultrabook,8,1.26,4874.48,1,0,176.23257360658386,2.4,Intel Core i5,0,256,Intel,Windows
1224,Dell,2 in 1 Convertible,4,2.08,1448.09,1,0,146.86047800548656,2.4,Intel Core i3,500,0,Intel,Windows
1225,Asus,Notebook,4,2.65,879.1,0,0,100.45466986113651,1.6,Other Intel Processor,1000,0,Intel,Windows
1226,Dell,Ultrabook,8,1.29,4202.02,1,0,276.053530085501,2.7,Intel Core i7,0,256,Intel,Windows
1227,Dell,Notebook,4,2.18,1484.68,0,0,100.45466986113651,2.5,Intel Core i5,1000,0,Intel,Others/No OS/Linux
1228,Lenovo,Gaming,16,2.6,2927.47,1,1,141.21199808219862,2.6,Intel Core i7,1000,128,Nvidia,Windows
1229,MSI,Gaming,8,2.2,3268.87,0,0,141.21199808219862,2.8,Intel Core i7,1000,128,Nvidia,Windows
1230,Lenovo,Netbook,16,1.3,4694.2,1,1,176.23257360658386,2.5,Intel Core i7,0,512,Intel,Windows
1231,Razer,Gaming,16,1.95,9954.54,0,0,157.3505121487356,2.8,Intel Core i7,0,1000,Nvidia,Windows
1232,Dell,Notebook,8,2.3,1334.32,1,0,100.45466986113651,2.4,Intel Core i3,1000,0,Intel,Windows
1233,MSI,Gaming,16,2.7,4546.26,0,0,127.33567457123111,2.8,Intel Core i7,1000,256,Nvidia,Windows
1234,Apple,Ultrabook,4,1.08,2728.32,0,0,135.0942111925629,1.6,Intel Core i5,0,0,Intel,Mac
1235,HP,Notebook,4,2.1,1359.89,0,0,141.21199808219862,2.0,Intel Core i3,1000,0,Intel,Windows
1236,HP,Ultrabook,8,1.54,6253.78,0,0,209.8006828649808,2.5,Intel Core i7,0,256,Intel,Windows
1237,Dell,Notebook,4,2.24,2096.74,0,0,100.45466986113651,2.3,Intel Core i5,500,0,Intel,Windows
1238,MSI,Gaming,8,2.3,3325.77,0,0,141.21199808219862,2.6,Intel Core i7,1000,128,Nvidia,Windows
1239,Lenovo,Notebook,16,1.4,4264.61,0,1,165.6321180513006,2.7,Intel Core i7,0,512,Intel,Windows
1240,Lenovo,Notebook,6,2.2,1700.07,0,0,141.21199808219862,3.6,AMD Processor,0,256,AMD,Windows
1241,Asus,Ultrabook,8,1.45,3641.56,0,0,165.6321180513006,2.5,Intel Core i7,0,256,Intel,Windows
1242,Acer,Notebook,4,2.4,1029.31,0,0,100.45466986113651,2.0,Intel Core i3,500,0,Intel,Others/No OS/Linux
1243,Dell,2 in 1 Convertible,16,2.77,5118.1,1,0,127.33567457123111,2.7,Intel Core i7,0,512,Nvidia,Windows
1244,HP,Notebook,4,1.54,3129.44,0,0,157.3505121487356,2.3,Intel Core i5,0,256,Intel,Windows
1245,Asus,Gaming,16,2.5,4551.95,0,1,141.21199808219862,2.8,Intel Core i7,1000,256,Nvidia,Windows
1246,Dell,Notebook,4,1.6,2489.35,0,0,111.93520355955211,2.5,Intel Core i5,500,0,Intel,Windows
1247,Asus,Gaming,16,2.34,6614.55,0,1,141.21199808219862,2.6,Intel Core i7,1000,256,Nvidia,Windows
1248,Lenovo,Notebook,8,2.3,1630.17,0,1,141.21199808219862,2.5,Intel Core i5,0,256,Intel,Others/No OS/Linux
1249,Dell,2 in 1 Convertible,8,1.24,5157.93,1,0,276.053530085501,1.2,Intel Core i5,0,256,Intel,Windows
1250,Dell,Notebook,4,2.2,921.77,0,0,100.45466986113651,1.6,Other Intel Processor,500,0,Intel,Others/No OS/Linux
1251,HP,Notebook,4,1.86,1135.14,0,0,100.45466986113651,2.5,AMD Processor,500,0,AMD,Windows
1252,Lenovo,Notebook,6,2.4,1618.79,0,0,141.21199808219862,2.3,Intel Core i3,0,128,Nvidia,Windows
1253,Lenovo,Notebook,8,1.9,3049.81,0,1,157.3505121487356,2.3,Intel Core i5,0,256,Intel,Windows
1254,Dell,Notebook,4,2.2,1263.14,0,0,100.45466986113651,1.6,Other Intel Processor,500,0,Intel,Windows
1255,Asus,Notebook,4,2.0,964.44,0,0,100.45466986113651,1.1,Other Intel Processor,1000,0,Intel,Windows
1256,Asus,Gaming,16,4.0,5405.44,0,1,127.33567457123111,2.6,Intel Core i7,1000,128,Nvidia,Windows
1257,Dell,Notebook,4,2.29,1394.03,0,0,100.45466986113651,2.0,Intel Core i3,500,0,Intel,Windows
1258,Lenovo,Notebook,8,2.32,2546.25,0,0,141.21199808219862,2.5,Intel Core i7,0,0,AMD,Windows
1259,MSI,Gaming,8,2.4,3496.47,0,0,141.21199808219862,2.6,Intel Core i7,1000,128,Nvidia,Windows
1260,Lenovo,2 in 1 Convertible,4,1.8,2369.89,1,0,157.3505121487356,2.3,Intel Core i5,0,128,Intel,Windows
1261,Asus,Ultrabook,8,1.2,2073.98,0,1,165.6321180513006,0.9,Other Intel Processor,0,512,Intel,Windows
1262,Dell,Notebook,6,2.3,1305.84,0,0,100.45466986113651,2.4,Intel Core i3,1000,0,Intel,Windows
1263,Acer,Notebook,4,2.4,822.2,0,0,100.45466986113651,1.6,Other Intel Processor,500,0,Intel,Others/No OS/Linux
1264,Dell,Notebook,2,2.2,1078.24,0,0,100.45466986113651,1.6,Other Intel Processor,500,0,Intel,Windows
1265,Lenovo,Notebook,8,2.6,2557.63,0,1,141.21199808219862,2.6,Intel Core i7,1000,0,Nvidia,Windows
1266,HP,Notebook,6,2.04,1564.7,0,0,141.21199808219862,2.9,AMD Processor,0,0,AMD,Windows
1267,Dell,Notebook,8,2.3,2293.02,0,0,100.45466986113651,2.7,Intel Core i7,1000,0,AMD,Others/No OS/Linux
1268,HP,Netbook,2,1.17,594.6,0,0,135.0942111925629,1.6,Other Intel Processor,0,0,Intel,Windows
1269,Asus,Notebook,4,2.2,2049.29,0,0,100.45466986113651,2.5,Intel Core i7,500,0,Nvidia,Windows
1270,Lenovo,2 in 1 Convertible,4,1.8,1815.09,1,1,157.3505121487356,2.5,Intel Core i7,0,128,Intel,Windows
1271,Lenovo,2 in 1 Convertible,16,1.3,4264.61,1,1,276.053530085501,2.5,Intel Core i7,0,512,Intel,Windows
1272,Lenovo,Notebook,2,1.5,651.5,0,0,111.93520355955211,1.6,Other Intel Processor,0,0,Intel,Windows
1273,HP,Notebook,6,2.19,2173.56,0,0,100.45466986113651,2.5,Intel Core i7,1000,0,AMD,Windows
1274,Asus,Notebook,4,2.2,1049.79,0,0,100.45466986113651,1.6,Other Intel Processor,500,0,Intel,Windows
1275,Asus,Ultrabook,8,1.2,2073.98,0,1,165.6321180513006,0.9,Other Intel Processor,0,512,Intel,Windows
1276,Dell,Notebook,6,2.3,1305.84,0,0,100.45466986113651,2.4,Intel Core i3,1000,0,Intel,Windows
1277,Acer,Notebook,4,2.4,822.2,0,0,100.45466986113651,1.6,Other Intel Processor,500,0,Intel,Others/No OS/Linux
1278,Dell,Notebook,2,2.2,1078.24,0,0,100.45466986113651,1.6,Other Intel Processor,500,0,Intel,Windows
1279,Lenovo,Notebook,8,2.6,2557.63,0,1,141.21199808219862,2.6,Intel Core i7,1000,0,Nvidia,Windows
1280,HP,Notebook,6,2.04,1564.7,0,0,141.21199808219862,2.9,AMD Processor,0,0,AMD,Windows
1281,Dell,Notebook,8,2.3,2293.02,0,0,100.45466986113651,2.7,Intel Core i7,1000,0,AMD,Others/No OS/Linux
1282,HP,Netbook,2,1.17,594.6,0,0,135.0942111925629,1.6,Other Intel Processor,0,0,Intel,Windows
1283,Asus,Notebook,4,2.2,2049.29,0,0,100.45466986113651,2.5,Intel Core i7,500,0,Nvidia,Windows
1284,Lenovo,2 in 1 Convertible,4,1.8,1815.09,1,1,157.3505121487356,2.5,Intel Core i7,0,128,Intel,Windows
1285,Lenovo,2 in 1 Convertible,16,1.3,4264.61,1,1,276.053530085501,2.5,Intel Core i7,0,512,Intel,Windows
1286,Lenovo,Notebook,2,1.5,651.5,0,0,111.93520355955211,1.6,Other Intel Processor,0,0,Intel,Windows
1287,HP,Notebook,6,2.19,2173.56,0,0,100.45466986113651,2.5,Intel Core i7,1000,0,AMD,Windows
1288,Asus,Notebook,4,2.2,1049.79,0,0,100.45466986113651,1.6,Other Intel Processor,500,0,Intel,Windows
1289,Asus,Ultrabook,8,1.2,2073.98,0,1,165.6321180513006,0.9,Other Intel Processor,0,512,Intel,Windows
1290,Dell,Notebook,6,2.3,1305.84,0,0,100.45466986113651,2.4,Intel Core i3,1000,0,Intel,Windows
1291,Acer,Notebook,4,2.4,822.2,0,0,100.45466986113651,1.6,Other Intel Processor,500,0,Intel,Others/No OS/Linux
1292,Dell,Notebook,2,2.2,1078.24,0,0,100.45466986113651,1.6,Other Intel Processor,500,0,Intel,Windows
1293,Lenovo,Notebook,8,2.6,2557.63,0,1,141.21199808219862,2.6,Intel Core i7,1000,0,Nvidia,Windows
1294,HP,Notebook,6,2.04,1564.7,0,0,141.21199808219862,2.9,AMD Processor,0,0,AMD,Windows
1295,Dell,Notebook,8,2.3,2293.02,0,0,100.45466986113651,2.7,Intel Core i7,1000,0,AMD,Others/No OS/Linux
1296,HP,Netbook,2,1.17,594.6,0,0,135.0942111925629,1.6,Other Intel Processor,0,0,Intel,Windows
1297,Asus,Notebook,4,2.2,2049.29,0,0,100.45466986113651,2.5,Intel Core i7,500,0,Nvidia,Windows
1298,Lenovo,2 in 1 Convertible,4,1.8,1815.09,1,1,157.3505121487356,2.5,Intel Core i7,0,128,Intel,Windows
1299,Lenovo,2 in 1 Convertible,16,1.3,4264.61,1,1,276.053530085501,2.5,Intel Core i7,0,512,Intel,Windows
1300,Lenovo,Notebook,2,1.5,651.5,0,0,111.93520355955211,1.6,Other Intel Processor,0,0,Intel,Windows
1301,HP,Notebook,6,2.19,2173.56,0,0,100.45466986113651,2.5,Intel Core i7,1000,0,AMD,Windows
1302,Asus,Notebook,4,2.2,1049.79,0,0,100.45466986113651,1.6,Other Intel Processor,500,0,Intel,Windows
